transaction_id,account_id,transaction_timestamp,transaction_type,amount,merchant_name,payment_channel,device_id,transaction_status,fraud_flag
TXN0072434,ACC003561,2025-06-11 00:10:26.989411,ATM,24275.19,Flipkart,BRANCH,DEV38620,PENDING,NO
TXN0072435,ACC003561,2026-05-02 20:48:26.989416,POS,41840.75,Reliance Mart,MOBILE,DEV74727,SUCCESS,YES
TXN0072436,ACC003561,2026-02-11 23:54:26.989421,UPI,38783.21,IRCTC,WEB,DEV97248,FAILED,NO
TXN0072437,ACC003561,2025-07-29 07:40:26.989426,UPI,28113.46,Reliance Mart,MOBILE,DEV18529,PENDING,NO
TXN0072438,ACC003561,2025-10-20 11:35:26.989431,UPI,37086.19,Reliance Mart,MOBILE,DEV87889,PENDING,NO
TXN0072439,ACC003561,2025-08-02 17:54:26.989436,NEFT,30965.08,IRCTC,WEB,DEV75407,FAILED,NO
TXN007251,ACC003571,2026-03-27 14:37:26.989462,UPI,33369.91,Reliance Mart,BRANCH,DEV48811,SUCCESS,NO
TXN007252,ACC003571,2025-11-25 08:11:26.989467,CASH_DEPOSIT,14268.51,Reliance Mart,MOBILE,DEV69450,SUCCESS,NO
TXN007253,ACC003571,2025-12-21 21:20:26.989472,UPI,31231.71,Swiggy,WEB,DEV34448,PENDING,NO
TXN007254,ACC003571,2026-01-10 03:18:26.989477,IMPS,6161.79,Swiggy,BRANCH,DEV71796,SUCCESS,NO
TXN007255,ACC003571,2026-02-19 04:51:26.989482,IMPS,33232.86,IRCTC,BRANCH,DEV85106,SUCCESS,NO
TXN007256,ACC003571,2025-10-05 08:18:26.989487,UPI,19604.17,IRCTC,BRANCH,DEV73283,SUCCESS,NO
TXN007257,ACC003571,2026-04-04 05:34:26.989492,NEFT,2849.28,Reliance Mart,ATM,DEV17749,FAILED,NO
TXN007258,ACC003571,2026-01-23 11:56:26.989497,POS,22972.8,Zomato,WEB,DEV75724,FAILED,NO
TXN007259,ACC003571,2026-04-23 00:05:26.989501,POS,302.9,Zomato,WEB,DEV56460,SUCCESS,NO
TXN0072510,ACC003571,2026-02-02 02:24:26.989508,POS,45938.6,Myntra,ATM,DEV11643,PENDING,YES
TXN0072511,ACC003571,2026-02-01 04:33:26.989512,CASH_DEPOSIT,24974.42,Uber,BRANCH,DEV88448,FAILED,NO
TXN0072512,ACC003571,2025-08-07 17:33:26.989517,IMPS,4411.45,Reliance Mart,BRANCH,DEV57078,FAILED,NO
TXN0072513,ACC003571,2025-08-10 01:21:26.989522,CASH_DEPOSIT,15619.99,Zomato,BRANCH,DEV17818,SUCCESS,NO
TXN0072514,ACC003571,2025-11-19 03:00:26.989527,UPI,48652.34,Flipkart,MOBILE,DEV90075,FAILED,YES
TXN0072515,ACC003571,2025-12-28 08:06:26.989532,CASH_DEPOSIT,7384.37,Uber,BRANCH,DEV21443,PENDING,NO
TXN0072516,ACC003571,2026-03-28 20:39:26.989537,ATM,45148.8,Reliance Mart,MOBILE,DEV79260,FAILED,YES
TXN0072517,ACC003571,2026-02-27 01:26:26.989541,POS,28490.53,IRCTC,BRANCH,DEV62101,SUCCESS,NO
TXN0072518,ACC003571,2026-02-15 03:37:26.989546,POS,47882.11,Uber,BRANCH,DEV53125,FAILED,YES
TXN0072519,ACC003571,2025-09-13 10:53:26.989551,NEFT,39128.22,IRCTC,WEB,DEV81116,PENDING,NO
TXN0072520,ACC003571,2026-04-01 16:10:26.989557,UPI,30291.04,IRCTC,ATM,DEV64248,PENDING,NO
TXN0072521,ACC003571,2025-11-29 15:17:26.989574,POS,40855.44,Swiggy,ATM,DEV30311,PENDING,YES
TXN0072522,ACC003571,2026-02-25 00:52:26.989579,NEFT,11032.41,Amazon,ATM,DEV11644,PENDING,NO
TXN0072523,ACC003571,2025-08-18 14:45:26.989584,NEFT,4119.83,Flipkart,WEB,DEV38837,PENDING,NO
TXN0072524,ACC003571,2025-08-27 10:23:26.989588,POS,772.32,IRCTC,ATM,DEV69954,FAILED,NO
TXN0072525,ACC003571,2025-10-06 00:34:26.989593,IMPS,7108.65,IRCTC,BRANCH,DEV54994,SUCCESS,NO
TXN0072526,ACC003571,2026-02-09 21:21:26.989598,IMPS,37222.18,Zomato,ATM,DEV98937,PENDING,NO
TXN0072527,ACC003571,2025-11-14 16:33:26.989602,ATM,1514.86,Zomato,ATM,DEV20643,FAILED,NO
TXN0072528,ACC003571,2025-12-13 21:31:26.989608,POS,44596.94,Zomato,BRANCH,DEV87655,FAILED,YES
TXN0072529,ACC003571,2025-07-05 14:33:26.989613,POS,11556.02,Swiggy,BRANCH,DEV73888,PENDING,NO
TXN0072530,ACC003571,2025-09-26 12:13:26.989618,NEFT,45974.89,Myntra,MOBILE,DEV54017,SUCCESS,YES
TXN0072531,ACC003571,2025-09-16 05:28:26.989623,IMPS,30452.23,Amazon,WEB,DEV44038,FAILED,NO
TXN0072532,ACC003571,2025-10-24 04:50:26.989629,NEFT,45234.41,Uber,ATM,DEV33619,FAILED,YES
TXN0072533,ACC003571,2025-06-11 20:46:26.989634,POS,21109.4,Reliance Mart,MOBILE,DEV94114,FAILED,NO
TXN0072534,ACC003571,2025-09-26 20:15:26.989638,UPI,24547.44,Uber,WEB,DEV32511,PENDING,NO
TXN0072535,ACC003571,2025-09-22 20:38:26.989643,ATM,36619.0,Myntra,BRANCH,DEV14408,FAILED,NO
TXN0072536,ACC003571,2025-09-08 00:11:26.989648,UPI,38768.42,IRCTC,BRANCH,DEV62743,SUCCESS,NO
TXN0072537,ACC003571,2026-05-03 00:24:26.989653,POS,38123.47,IRCTC,WEB,DEV42119,FAILED,NO
TXN0072538,ACC003571,2025-10-21 09:09:26.989657,ATM,11208.77,Amazon,WEB,DEV79462,SUCCESS,NO
TXN0072539,ACC003571,2025-08-27 18:11:26.989662,IMPS,23341.16,Reliance Mart,ATM,DEV57516,PENDING,NO
TXN007261,ACC003572,2025-09-11 08:53:26.989695,IMPS,17917.27,Uber,MOBILE,DEV46324,PENDING,NO
TXN007262,ACC003572,2025-10-29 05:10:26.989701,UPI,46190.48,Zomato,MOBILE,DEV51185,PENDING,YES
TXN007263,ACC003572,2025-10-11 00:38:26.989706,UPI,22847.9,Uber,BRANCH,DEV32157,SUCCESS,NO
TXN007264,ACC003572,2025-06-02 06:33:26.989711,CASH_DEPOSIT,49307.38,Zomato,WEB,DEV53489,FAILED,YES
TXN007265,ACC003572,2026-02-03 10:36:26.989716,POS,39391.08,Swiggy,MOBILE,DEV64231,FAILED,NO
TXN007266,ACC003572,2026-03-13 10:54:26.989721,POS,5806.16,Myntra,WEB,DEV20536,PENDING,NO
TXN007267,ACC003572,2026-04-09 09:56:26.989726,IMPS,37274.96,Flipkart,WEB,DEV13423,SUCCESS,NO
TXN007268,ACC003572,2025-08-03 13:35:26.989731,CASH_DEPOSIT,49339.43,Myntra,WEB,DEV36940,PENDING,YES
TXN007269,ACC003572,2026-03-31 12:27:26.989735,POS,47379.83,Swiggy,ATM,DEV20703,FAILED,YES
TXN0072610,ACC003572,2026-03-23 14:16:26.989740,POS,14139.61,Flipkart,ATM,DEV62824,PENDING,NO
TXN0072611,ACC003572,2026-02-14 09:17:26.989745,POS,3300.73,Swiggy,WEB,DEV18261,SUCCESS,NO
TXN0072612,ACC003572,2025-12-14 01:02:26.989750,ATM,41839.4,Swiggy,BRANCH,DEV17555,SUCCESS,YES
TXN0072613,ACC003572,2025-08-14 18:28:26.989756,ATM,36774.62,Swiggy,MOBILE,DEV96927,FAILED,NO
TXN0072614,ACC003572,2026-02-28 02:29:26.989761,ATM,20988.85,Swiggy,WEB,DEV96988,PENDING,NO
TXN0072615,ACC003572,2025-12-01 05:41:26.989767,POS,19931.56,Flipkart,MOBILE,DEV62455,PENDING,NO
TXN0072616,ACC003572,2026-03-11 07:47:26.989771,IMPS,3685.2,Myntra,MOBILE,DEV96104,SUCCESS,NO
TXN0072617,ACC003572,2025-08-14 10:01:26.989776,ATM,21331.27,IRCTC,MOBILE,DEV32715,PENDING,NO
TXN0072618,ACC003572,2026-03-25 11:43:26.989781,CASH_DEPOSIT,28585.84,Swiggy,ATM,DEV68981,PENDING,NO
TXN0072619,ACC003572,2025-10-22 00:04:26.989786,CASH_DEPOSIT,1603.3,Flipkart,BRANCH,DEV23464,FAILED,NO
TXN0072620,ACC003572,2025-11-27 01:33:26.989792,UPI,25713.26,Uber,ATM,DEV27880,SUCCESS,NO
TXN0072621,ACC003572,2025-12-28 09:31:26.989796,UPI,192.78,Reliance Mart,ATM,DEV39551,FAILED,NO
TXN0072622,ACC003572,2026-04-06 07:21:26.989801,CASH_DEPOSIT,32951.66,Zomato,BRANCH,DEV96360,SUCCESS,NO
TXN0072623,ACC003572,2026-03-16 15:34:26.989806,IMPS,20494.72,Myntra,ATM,DEV93731,FAILED,NO
TXN007271,ACC003573,2026-03-29 17:31:26.989832,UPI,16264.58,IRCTC,WEB,DEV86422,FAILED,NO
TXN007272,ACC003573,2026-01-31 20:37:26.989838,CASH_DEPOSIT,1151.89,Myntra,ATM,DEV40990,PENDING,NO
TXN007273,ACC003573,2026-02-06 05:10:26.989843,IMPS,40184.83,Flipkart,MOBILE,DEV27168,PENDING,YES
TXN007274,ACC003573,2026-04-15 12:29:26.989848,NEFT,358.05,Uber,WEB,DEV31122,PENDING,NO
TXN007275,ACC003573,2025-12-07 23:48:26.989853,UPI,5424.82,Swiggy,BRANCH,DEV18030,PENDING,NO
TXN007276,ACC003573,2025-08-21 03:59:26.989858,POS,2017.68,Zomato,MOBILE,DEV33246,PENDING,NO
TXN007277,ACC003573,2026-02-12 23:55:26.989863,CASH_DEPOSIT,33984.14,Myntra,WEB,DEV56704,FAILED,NO
TXN007278,ACC003573,2025-12-22 09:17:26.989868,ATM,10226.01,Amazon,MOBILE,DEV83010,SUCCESS,NO
TXN007279,ACC003573,2025-07-19 01:09:26.989873,UPI,31281.79,Amazon,WEB,DEV90909,SUCCESS,NO
TXN0072710,ACC003573,2025-10-05 06:10:26.989877,ATM,15437.32,Swiggy,WEB,DEV17531,PENDING,NO
TXN0072711,ACC003573,2025-06-07 02:46:26.989884,UPI,37792.14,Flipkart,BRANCH,DEV79262,FAILED,NO
TXN0072712,ACC003573,2026-04-24 02:06:26.989888,IMPS,18982.18,Myntra,BRANCH,DEV51297,FAILED,NO
TXN0072713,ACC003573,2025-06-01 07:59:26.989893,ATM,20554.67,Flipkart,MOBILE,DEV10477,FAILED,NO
TXN0072714,ACC003573,2025-08-11 17:53:26.989899,UPI,39020.7,Zomato,ATM,DEV23734,SUCCESS,NO
TXN0072715,ACC003573,2026-01-21 18:51:26.989904,UPI,49941.54,IRCTC,ATM,DEV97382,SUCCESS,YES
TXN0072716,ACC003573,2025-09-20 02:04:26.989908,ATM,42882.75,IRCTC,ATM,DEV53422,FAILED,YES
TXN0072717,ACC003573,2025-07-08 01:22:26.989914,IMPS,22157.92,Amazon,BRANCH,DEV56319,FAILED,NO
TXN0072718,ACC003573,2025-12-12 05:31:26.989928,POS,24616.18,Reliance Mart,BRANCH,DEV31765,PENDING,NO
TXN0072719,ACC003573,2025-06-12 03:07:26.989933,UPI,19671.59,Swiggy,MOBILE,DEV47448,SUCCESS,NO
TXN0072720,ACC003573,2025-07-19 18:09:26.989938,IMPS,48358.13,Uber,WEB,DEV64959,SUCCESS,YES
TXN0072721,ACC003573,2025-10-12 16:57:26.989943,IMPS,44295.37,IRCTC,WEB,DEV25563,FAILED,YES
TXN0072722,ACC003573,2026-03-20 16:12:26.989948,UPI,40594.48,IRCTC,MOBILE,DEV92315,SUCCESS,YES
TXN0072723,ACC003573,2026-04-26 00:08:26.989954,ATM,4112.41,Flipkart,ATM,DEV40354,FAILED,NO
TXN0072724,ACC003573,2025-07-16 04:40:26.989959,POS,37571.01,Amazon,WEB,DEV93312,SUCCESS,NO
TXN0072725,ACC003573,2025-10-31 14:53:26.989964,ATM,19124.38,Amazon,ATM,DEV26525,FAILED,NO
TXN0072726,ACC003573,2026-01-17 16:01:26.989969,CASH_DEPOSIT,44758.97,Swiggy,WEB,DEV23926,PENDING,YES
TXN0072727,ACC003573,2026-02-02 03:35:26.989975,CASH_DEPOSIT,6771.31,Amazon,BRANCH,DEV18879,SUCCESS,NO
TXN0072728,ACC003573,2025-10-01 20:13:26.989980,CASH_DEPOSIT,26349.29,IRCTC,BRANCH,DEV12120,FAILED,NO
TXN0072729,ACC003573,2025-12-24 17:36:26.989985,IMPS,28868.35,Swiggy,ATM,DEV40580,FAILED,NO
TXN0072730,ACC003573,2026-04-10 00:13:26.989991,IMPS,9374.56,Uber,ATM,DEV83840,SUCCESS,NO
TXN0072731,ACC003573,2026-05-04 20:23:26.989996,ATM,48327.95,Myntra,WEB,DEV47635,PENDING,YES
TXN0072732,ACC003573,2025-09-10 23:17:26.990002,CASH_DEPOSIT,46843.64,Amazon,MOBILE,DEV17403,PENDING,YES
TXN0072733,ACC003573,2025-08-03 14:58:26.990008,IMPS,25343.7,Reliance Mart,MOBILE,DEV73443,FAILED,NO
TXN0072734,ACC003573,2026-04-21 23:29:26.990013,ATM,4346.85,Reliance Mart,ATM,DEV22066,PENDING,NO
TXN0072735,ACC003573,2026-05-06 13:26:26.990018,POS,8121.1,Swiggy,ATM,DEV47718,PENDING,NO
TXN0072736,ACC003573,2025-12-20 18:35:26.990025,IMPS,9387.86,Reliance Mart,ATM,DEV18668,FAILED,NO
TXN0072737,ACC003573,2025-06-10 02:23:26.990030,IMPS,40137.54,Amazon,WEB,DEV42908,SUCCESS,YES
TXN0072738,ACC003573,2025-06-26 21:56:26.990035,NEFT,7209.34,Amazon,ATM,DEV57099,PENDING,NO
TXN0072739,ACC003573,2025-12-28 17:40:26.990041,CASH_DEPOSIT,47607.05,Reliance Mart,ATM,DEV13165,SUCCESS,YES
TXN0072740,ACC003573,2025-07-20 15:38:26.990046,NEFT,43686.64,Myntra,ATM,DEV36667,SUCCESS,YES
TXN0072741,ACC003573,2025-10-25 21:39:26.990051,UPI,15147.17,Flipkart,MOBILE,DEV92931,FAILED,NO
TXN0072742,ACC003573,2025-10-23 05:38:26.990057,IMPS,39414.78,Zomato,BRANCH,DEV54565,PENDING,NO
TXN0072743,ACC003573,2025-07-24 17:21:26.990062,POS,14454.82,Amazon,BRANCH,DEV88470,FAILED,NO
TXN007281,ACC003581,2025-10-16 07:09:26.990090,IMPS,14779.31,Myntra,BRANCH,DEV34291,SUCCESS,NO
TXN007282,ACC003581,2026-01-24 05:09:26.990096,IMPS,36434.46,Swiggy,MOBILE,DEV20315,FAILED,NO
TXN007283,ACC003581,2026-03-14 17:29:26.990102,ATM,6102.14,Zomato,BRANCH,DEV10803,FAILED,NO
TXN007284,ACC003581,2025-10-15 01:23:26.990107,ATM,42595.74,Uber,BRANCH,DEV22199,PENDING,YES
TXN007285,ACC003581,2026-02-28 05:41:26.990112,NEFT,20454.08,Myntra,MOBILE,DEV26356,SUCCESS,NO
TXN007286,ACC003581,2025-09-01 09:27:26.990118,IMPS,254.78,Zomato,BRANCH,DEV10749,SUCCESS,NO
TXN007287,ACC003581,2025-12-11 00:56:26.990123,ATM,34145.27,Swiggy,ATM,DEV58800,SUCCESS,NO
TXN007288,ACC003581,2025-11-02 01:49:26.990128,NEFT,46245.37,Uber,ATM,DEV59571,PENDING,YES
TXN007289,ACC003581,2026-01-25 17:41:26.990134,UPI,7205.37,Myntra,WEB,DEV82705,FAILED,NO
TXN0072810,ACC003581,2025-06-06 20:13:26.990139,CASH_DEPOSIT,18054.85,Reliance Mart,MOBILE,DEV48007,FAILED,NO
TXN0072811,ACC003581,2025-11-05 08:00:26.990145,NEFT,34506.42,Myntra,ATM,DEV73403,PENDING,NO
TXN0072812,ACC003581,2026-01-17 11:03:26.990151,POS,32139.52,Zomato,ATM,DEV64177,FAILED,NO
TXN0072813,ACC003581,2025-06-17 00:53:26.990157,IMPS,3506.28,Zomato,WEB,DEV37644,FAILED,NO
TXN0072814,ACC003581,2025-07-27 07:52:26.990162,POS,36489.22,IRCTC,ATM,DEV96144,FAILED,NO
TXN0072815,ACC003581,2025-06-02 16:36:26.990168,NEFT,21024.74,Myntra,MOBILE,DEV95736,PENDING,NO
TXN0072816,ACC003581,2026-02-24 16:29:26.990173,IMPS,9238.97,Myntra,ATM,DEV57471,FAILED,NO
TXN007291,ACC003582,2025-09-21 14:44:26.990200,UPI,18300.8,Zomato,BRANCH,DEV92151,PENDING,NO
TXN007292,ACC003582,2026-05-10 10:45:26.990205,NEFT,41300.15,Swiggy,BRANCH,DEV72417,FAILED,YES
TXN007293,ACC003582,2025-06-01 12:11:26.990211,POS,125.41,Reliance Mart,BRANCH,DEV66651,PENDING,NO
TXN007294,ACC003582,2025-09-09 06:33:26.990217,ATM,24424.97,Myntra,BRANCH,DEV36253,SUCCESS,NO
TXN007295,ACC003582,2025-08-25 11:27:26.990222,NEFT,14919.16,Uber,WEB,DEV49664,SUCCESS,NO
TXN007296,ACC003582,2025-07-04 05:14:26.990228,UPI,17358.54,Reliance Mart,MOBILE,DEV58754,SUCCESS,NO
TXN007297,ACC003582,2025-06-02 16:13:26.990233,CASH_DEPOSIT,22451.77,Zomato,MOBILE,DEV93085,FAILED,NO
TXN007298,ACC003582,2025-09-11 15:47:26.990238,POS,11024.61,Amazon,MOBILE,DEV38075,PENDING,NO
TXN007299,ACC003582,2025-10-17 19:49:26.990244,IMPS,18838.67,Myntra,ATM,DEV63172,PENDING,NO
TXN0072910,ACC003582,2026-04-30 00:58:26.990249,CASH_DEPOSIT,8095.76,IRCTC,MOBILE,DEV20001,SUCCESS,NO
TXN0072911,ACC003582,2026-02-13 15:51:26.990255,ATM,31877.8,Reliance Mart,MOBILE,DEV67810,PENDING,NO
TXN0072912,ACC003582,2025-11-29 20:34:26.990260,NEFT,26794.39,Flipkart,MOBILE,DEV34942,PENDING,NO
TXN0072913,ACC003582,2025-10-05 22:26:26.990265,CASH_DEPOSIT,28697.65,Amazon,WEB,DEV79120,FAILED,NO
TXN0072914,ACC003582,2026-02-18 18:00:26.990271,CASH_DEPOSIT,34430.74,Amazon,ATM,DEV57492,FAILED,NO
TXN0072915,ACC003582,2025-11-10 04:13:26.990276,NEFT,29972.17,Uber,WEB,DEV27509,SUCCESS,NO
TXN0072916,ACC003582,2025-12-22 18:38:26.990284,CASH_DEPOSIT,44961.54,Swiggy,ATM,DEV57597,SUCCESS,YES
TXN0072917,ACC003582,2026-01-14 11:11:26.990289,NEFT,17937.39,Zomato,BRANCH,DEV98240,PENDING,NO
TXN0072918,ACC003582,2026-02-26 20:19:26.990295,ATM,39908.72,Flipkart,ATM,DEV22477,SUCCESS,NO
TXN0072919,ACC003582,2026-01-01 19:51:26.990301,CASH_DEPOSIT,39559.44,Reliance Mart,BRANCH,DEV47983,FAILED,NO
TXN0072920,ACC003582,2025-09-21 22:34:26.990306,ATM,31764.47,Swiggy,ATM,DEV20005,PENDING,NO
TXN0072921,ACC003582,2026-03-05 10:25:26.990311,POS,12188.59,Uber,MOBILE,DEV64105,FAILED,NO
TXN0072922,ACC003582,2025-07-15 03:27:26.990316,POS,29407.66,Zomato,BRANCH,DEV89855,PENDING,NO
TXN0072923,ACC003582,2026-03-10 03:30:26.990322,UPI,18856.73,Reliance Mart,ATM,DEV54989,PENDING,NO
TXN0072924,ACC003582,2025-10-13 20:11:26.990327,POS,37823.5,Zomato,WEB,DEV86247,FAILED,NO
TXN0072925,ACC003582,2025-11-05 13:54:26.990332,UPI,45804.67,Reliance Mart,MOBILE,DEV23090,FAILED,YES
TXN0072926,ACC003582,2026-01-31 00:28:26.990337,IMPS,43386.47,Myntra,WEB,DEV42714,SUCCESS,YES
TXN0072927,ACC003582,2026-03-19 03:51:26.990343,IMPS,20470.74,IRCTC,ATM,DEV75666,PENDING,NO
TXN0072928,ACC003582,2025-06-07 17:14:26.990348,POS,5373.22,Flipkart,ATM,DEV59748,SUCCESS,NO
TXN0072929,ACC003582,2026-03-21 06:11:26.990353,UPI,23578.77,Myntra,ATM,DEV76901,PENDING,NO
TXN007301,ACC003583,2026-02-03 05:58:26.990382,POS,19469.11,IRCTC,ATM,DEV36154,SUCCESS,NO
TXN007302,ACC003583,2025-07-01 23:43:26.990388,ATM,2924.13,Reliance Mart,WEB,DEV46096,SUCCESS,NO
TXN007303,ACC003583,2026-03-26 12:36:26.990393,ATM,25519.34,Swiggy,WEB,DEV74398,SUCCESS,NO
TXN007304,ACC003583,2025-08-25 04:45:26.990399,NEFT,41506.11,IRCTC,ATM,DEV77814,FAILED,YES
TXN007305,ACC003583,2025-07-28 14:01:26.990404,UPI,33655.61,Zomato,MOBILE,DEV24026,PENDING,NO
TXN007306,ACC003583,2025-06-11 20:44:26.990432,UPI,20241.73,IRCTC,MOBILE,DEV30008,PENDING,NO
TXN007307,ACC003583,2026-02-28 00:56:26.990440,CASH_DEPOSIT,34022.78,Flipkart,BRANCH,DEV90420,FAILED,NO
TXN007308,ACC003583,2025-09-28 03:28:26.990447,NEFT,45794.89,Amazon,MOBILE,DEV96653,SUCCESS,YES
TXN007309,ACC003583,2026-04-19 20:45:26.990452,UPI,49313.69,Zomato,WEB,DEV88021,SUCCESS,YES
TXN0073010,ACC003583,2025-07-01 08:44:26.990458,NEFT,13514.57,Flipkart,MOBILE,DEV44069,SUCCESS,NO
TXN0073011,ACC003583,2026-05-09 04:27:26.990465,ATM,10501.18,Reliance Mart,MOBILE,DEV63009,PENDING,NO
TXN0073012,ACC003583,2025-06-18 22:20:26.990470,UPI,37340.69,Zomato,MOBILE,DEV59030,FAILED,NO
TXN0073013,ACC003583,2025-06-18 18:35:26.990475,CASH_DEPOSIT,21095.68,Amazon,BRANCH,DEV37289,PENDING,NO
TXN0073014,ACC003583,2026-02-26 05:33:26.990481,UPI,10882.87,Uber,MOBILE,DEV36766,PENDING,NO
TXN0073015,ACC003583,2026-04-17 16:37:26.990487,POS,9322.77,Flipkart,BRANCH,DEV35502,FAILED,NO
TXN0073016,ACC003583,2025-09-04 01:13:26.990492,UPI,27936.57,Amazon,MOBILE,DEV78664,FAILED,NO
TXN0073017,ACC003583,2025-12-29 14:49:26.990498,UPI,27969.76,Amazon,MOBILE,DEV93975,SUCCESS,NO
TXN0073018,ACC003583,2026-02-21 15:27:26.990503,CASH_DEPOSIT,1866.36,Reliance Mart,WEB,DEV21492,FAILED,NO
TXN0073019,ACC003583,2025-12-08 23:33:26.990508,CASH_DEPOSIT,45752.1,Swiggy,BRANCH,DEV35046,PENDING,YES
TXN007311,ACC003591,2026-04-03 04:18:26.990544,POS,25383.32,IRCTC,ATM,DEV88204,PENDING,NO
TXN007312,ACC003591,2026-02-13 13:12:26.990551,NEFT,35917.18,Reliance Mart,MOBILE,DEV66724,PENDING,NO
TXN007313,ACC003591,2025-10-23 04:04:26.990556,CASH_DEPOSIT,10648.02,Zomato,MOBILE,DEV95100,FAILED,NO
TXN007314,ACC003591,2026-04-14 19:53:26.990562,UPI,28233.06,IRCTC,BRANCH,DEV36894,PENDING,NO
TXN007315,ACC003591,2026-04-24 19:22:26.990567,POS,21382.49,Uber,ATM,DEV80348,FAILED,NO
TXN007316,ACC003591,2025-07-17 14:04:26.990573,POS,21032.57,Uber,WEB,DEV68808,PENDING,NO
TXN007317,ACC003591,2025-10-10 22:43:26.990579,IMPS,10941.92,Zomato,ATM,DEV62860,FAILED,NO
TXN007318,ACC003591,2025-06-05 21:45:26.990585,IMPS,2301.34,Uber,WEB,DEV12260,FAILED,NO
TXN007319,ACC003591,2025-11-05 06:04:26.990590,NEFT,9655.45,Uber,BRANCH,DEV14118,PENDING,NO
TXN0073110,ACC003591,2025-10-11 16:33:26.990596,POS,43711.31,IRCTC,WEB,DEV45516,PENDING,YES
TXN0073111,ACC003591,2025-08-22 13:54:26.990605,UPI,31693.17,IRCTC,BRANCH,DEV25803,PENDING,NO
TXN0073112,ACC003591,2026-02-07 04:51:26.990611,IMPS,4192.84,Swiggy,BRANCH,DEV84321,PENDING,NO
TXN0073113,ACC003591,2026-03-23 09:00:26.990616,UPI,3018.41,Myntra,ATM,DEV49877,SUCCESS,NO
TXN0073114,ACC003591,2025-09-19 19:50:26.990622,POS,33222.48,IRCTC,MOBILE,DEV65368,SUCCESS,NO
TXN0073115,ACC003591,2026-01-27 01:59:26.990627,CASH_DEPOSIT,40492.19,Uber,WEB,DEV91909,FAILED,YES
TXN0073116,ACC003591,2025-12-05 10:44:26.990633,ATM,32231.75,IRCTC,ATM,DEV91438,SUCCESS,NO
TXN0073117,ACC003591,2025-06-16 14:37:26.990652,POS,43990.73,IRCTC,BRANCH,DEV35004,SUCCESS,YES
TXN0073118,ACC003591,2025-07-20 23:21:26.990657,POS,41793.8,Reliance Mart,MOBILE,DEV66171,SUCCESS,YES
TXN0073119,ACC003591,2025-12-31 22:24:26.990662,POS,23414.12,Reliance Mart,BRANCH,DEV11801,SUCCESS,NO
TXN0073120,ACC003591,2026-02-26 19:23:26.990668,CASH_DEPOSIT,39963.92,Flipkart,BRANCH,DEV77370,FAILED,NO
TXN0073121,ACC003591,2026-05-10 06:40:26.990673,ATM,41588.94,Reliance Mart,WEB,DEV94178,FAILED,YES
TXN0073122,ACC003591,2025-10-14 14:48:26.990678,UPI,41661.03,Uber,BRANCH,DEV27799,PENDING,YES
TXN0073123,ACC003591,2025-12-17 19:39:26.990684,CASH_DEPOSIT,13019.11,Flipkart,ATM,DEV97674,FAILED,NO
TXN0073124,ACC003591,2025-11-26 04:24:26.990689,NEFT,14908.17,Uber,BRANCH,DEV64317,PENDING,NO
TXN0073125,ACC003591,2025-10-14 20:56:26.990694,UPI,4152.82,Amazon,WEB,DEV65778,PENDING,NO
TXN007321,ACC003601,2026-01-02 06:11:26.990731,IMPS,23235.38,Reliance Mart,WEB,DEV85709,FAILED,NO
TXN007322,ACC003601,2025-11-06 20:59:26.990737,IMPS,16502.76,Zomato,WEB,DEV15602,PENDING,NO
TXN007323,ACC003601,2025-09-19 14:57:26.990743,UPI,22122.05,Amazon,BRANCH,DEV52748,SUCCESS,NO
TXN007324,ACC003601,2025-10-23 21:00:26.990748,UPI,30034.83,Flipkart,BRANCH,DEV22755,FAILED,NO
TXN007325,ACC003601,2026-03-09 07:01:26.990753,ATM,12453.01,Myntra,WEB,DEV20201,SUCCESS,NO
TXN007326,ACC003601,2025-07-04 08:40:26.990759,CASH_DEPOSIT,6520.6,IRCTC,MOBILE,DEV36911,FAILED,NO
TXN007327,ACC003601,2025-09-02 01:28:26.990765,ATM,5268.08,Amazon,WEB,DEV18242,FAILED,NO
TXN007328,ACC003601,2026-01-28 09:59:26.990771,ATM,49779.02,Amazon,BRANCH,DEV83700,SUCCESS,YES
TXN007329,ACC003601,2026-04-18 14:47:26.990776,IMPS,40810.16,IRCTC,BRANCH,DEV60707,PENDING,YES
TXN0073210,ACC003601,2026-04-26 03:40:26.990782,NEFT,946.61,IRCTC,BRANCH,DEV60199,SUCCESS,NO
TXN0073211,ACC003601,2025-07-05 13:57:26.990788,CASH_DEPOSIT,25374.96,Myntra,ATM,DEV45344,SUCCESS,NO
TXN0073212,ACC003601,2025-10-03 06:47:26.990793,NEFT,21034.91,Uber,BRANCH,DEV17994,SUCCESS,NO
TXN0073213,ACC003601,2025-08-13 16:50:26.990798,CASH_DEPOSIT,15865.39,Reliance Mart,MOBILE,DEV66360,FAILED,NO
TXN0073214,ACC003601,2025-08-26 19:45:26.990803,POS,44880.35,Myntra,BRANCH,DEV53391,PENDING,YES
TXN0073215,ACC003601,2025-08-12 05:15:26.990809,CASH_DEPOSIT,26917.75,Reliance Mart,MOBILE,DEV20747,PENDING,NO
TXN0073216,ACC003601,2025-09-23 05:15:26.990814,POS,21343.77,Swiggy,BRANCH,DEV18522,PENDING,NO
